Time [s],Trigger,X-Axis_PP-3 [psi],X-Axis_PP-4 [psi],Y-Axis_PP-1 [psi],Y-Axis_PP-2 [psi]
0.00268,5.13885,0.012207,-0.0198364,0.012207,-0.00762939
0.0026805,5.13763,0.012207,0.00152588,0.0198364,0.00762939
0.002681,5.13672,-0.00915527,-0.0305176,0.0198364,0.00610352
0.0026815,5.13763,0.00305176,0.0213623,0.00762939,-0.00457764
0.002682,5.13763,-0.0213623,0.0259399,0.038147,0.00915527
0.0026825,5.13367,-0.0274658,-0.0106812,-0.0198364,0
0.002683,5.13733,0.00152588,-0.00915527,0.0183105,0.0228882
0.0026835,5.13702,0.0152588,-0.0198364,0.0228882,-0.00610352
0.002684,5.13733,0.00152588,0.00152588,0.0335693,0.0213623
0.0026845,5.13519,-0.00762939,-0.00152588,0,-0.00457764
0.002685,5.13702,-0.012207,0.0305176,0.0274658,-0.012207
0.0026855,5.13702,0.00610352,0.0137329,0.0274658,0.0183105
0.002686,5.13733,-0.00457764,-0.00152588,0.0183105,0
0.0026865,5.1416,0.0305176,-0.00305176,0.0183105,-0.00457764
0.002687,5.14893,0.00457764,-0.0259399,0.0259399,-0.0167847
0.0026875,5.15747,0.00305176,0.0167847,0.0213623,0.00762939
0.002688,5.16327,0,-0.00915527,0.0213623,0.0152588
0.0026885,5.16724,-0.0198364,-0.00610352,-0.00305176,0.0259399
0.002689,5.16907,-0.0320435,-0.00457764,0.00610352,-0.00457764
0.0026895,5.16724,-0.0137329,0.00762939,0.0213623,0.0213623
0.00269,5.16449,0.00305176,0.0213623,0.0213623,0.0167847
0.0026905,5.1593,-0.00305176,-0.0167847,0.0289917,0
0.002691,5.15747,0.0137329,0.00305176,0.0289917,-0.00915527
0.0026915,5.15869,-0.00305176,-0.00610352,0.062561,-0.00152588
0.002692,5.15442,-0.0366211,-0.00152588,0.0228882,0.00762939
0.0026925,5.14832,0.00305176,-0.0106812,0.0228882,0.00610352
0.002693,5.15015,0.00305176,0.00152588,0.0427246,-0.00457764
0.0026935,5.14526,0.00610352,-0.00305176,0.0274658,-0.00152588
0.002694,5.14771,0.0106812,0.0106812,0.0213623,0.0320435
0.0026945,5.14557,0.0366211,0.00305176,0.0396729,0.0137329
0.002695,5.14343,0.0152588,0.012207,0.0152588,0.0228882
0.0026955,5.14282,0.00152588,0.0106812,0.0244141,0.0137329
0.002696,5.14252,-0.0183105,0.012207,0.0289917,0.012207
0.0026965,5.14435,-0.0152588,0.0228882,0.00610352,0.0274658
0.002697,5.14252,-0.0228882,0.00915527,0.0213623,0.0305176
0.0026975,5.14374,-0.0320435,0.00610352,0.00152588,0.0213623
0.002698,5.14343,-0.00152588,0,0.0137329,0.0137329
0.0026985,5.14282,0.00915527,-0.00152588,0.0274658,0.0259399
0.002699,5.14038,0.0183105,-0.0228882,0.0289917,0.0228882
0.0026995,5.14221,-0.0152588,-0.0106812,0.00762939,0.0213623
0.0027,5.1416,0.00457764,0.00915527,0.0106812,-0.00915527
0.0027005,5.14282,0.0198364,-0.0213623,0.0320435,0.00915527
0.002701,5.13977,-0.0137329,0.00457764,0.0350952,0.0244141
0.0027015,5.1416,-0.012207,-0.00305176,0.0457764,0.0183105
0.002702,5.14282,-0.00152588,-0.0152588,0.0350952,-0.0106812
0.0027025,5.14282,0.0183105,-0.00152588,0.0427246,0.012207
0.002703,5.13977,-0.0213623,-0.0137329,0.0244141,-0.00457764
0.0027035,5.14069,-0.0137329,-0.012207,0.0198364,0.00762939
0.002704,5.14069,-0.0213623,0.0152588,0.0106812,0.0350952
0.0027045,5.1416,-0.0320435,-0.00610352,0.0320435,0.0198364
0.002705,5.14008,-0.0183105,-0.00305176,0.012207,0.00762939
0.0027055,5.1416,0.0244141,0.00610352,0.0396729,0.00610352
0.002706,5.14191,0.0198364,-0.0106812,0.0198364,0
0.0027065,5.13947,-0.00915527,-0.0106812,0.0213623,0.00457764
0.002707,5.14191,-0.00457764,0,0.0274658,0.0167847
0.0027075,5.14099,0.0106812,-0.0198364,0.0350952,0.0244141
0.002708,5.14374,-0.0167847,0.00457764,0.0366211,-0.00610352
0.0027085,5.14252,0.00610352,-0.0320435,0.0183105,0.0152588
0.002709,5.14465,-0.00457764,-0.00915527,0.0396729,0.0213623
0.0027095,5.14099,0.0183105,-0.00457764,0.0213623,0
0.00271,5.13916,0.0305176,0.00610352,0.0305176,0.00762939
0.0027105,5.14069,0,0.00762939,0.0366211,-0.00152588
0.002711,5.14465,0.00610352,0.0137329,0.0427246,-0.00610352
0.0027115,5.14252,-0.0106812,0.00915527,0.0137329,0.00305176
0.002712,5.1416,0.00457764,-0.0137329,0.0152588,-0.0183105
0.0027125,5.14069,0.0244141,0.00152588,0.0213623,-0.0106812
0.002713,5.14069,0.0198364,0.00305176,0.0274658,0.00152588
0.0027135,5.1416,0.0213623,-0.0106812,0.0106812,-0.00610352
0.002714,5.14008,-0.00305176,-0.00457764,0.0213623,0
0.0027145,5.14038,0.0228882,-0.00762939,0.00915527,0.0106812
0.002715,5.14099,0.00762939,-0.00762939,0.0228882,0.0106812
0.0027155,5.14038,-0.012207,0.00152588,0.0289917,0.0106812
0.002716,5.14252,0.0137329,0.00305176,0.0427246,0.0152588
0.0027165,5.1413,0.0167847,0.0259399,0.0228882,-0.00152588
0.002717,5.13794,0.0259399,0.0106812,0.0366211,0.0228882
0.0027175,5.13763,-0.0167847,0.0198364,0.0335693,0.0213623
0.002718,5.13947,0.00305176,-0.00762939,0.0244141,-0.00610352
0.0027185,5.13855,0.0137329,0.00762939,0.00915527,0.0137329
0.002719,5.13977,-0.00610352,-0.00610352,0.0366211,0.0152588
0.0027195,5.1413,0,0.012207,0.0335693,-0.00762939
0.00272,5.1413,0.0152588,0.0152588,0.0259399,0.0335693
0.0027205,5.1416,0.0183105,0.00305176,0.0473022,0.00305176
0.002721,5.13916,0.00610352,-0.0167847,0.038147,-0.00152588
0.0027215,5.13916,-0.00762939,-0.00610352,0.0274658,0.0289917
0.002722,5.14038,0.012207,0.00457764,0.0289917,0.00305176
0.0027225,5.13672,-0.0305176,0.0213623,0.0198364,-0.00152588
0.002723,5.13916,-0.00915527,0.0137329,0.0259399,-0.00305176
0.0027235,5.14099,-0.012207,-0.012207,0.038147,0.00305176
0.002724,5.14008,0.0274658,-0.00762939,0.0305176,-0.0106812
0.0027245,5.13947,0.0305176,0.00762939,0.0183105,0.0213623
0.002725,5.13763,0.00457764,-0.0137329,0.00915527,0.0137329
0.0027255,5.13916,0.0106812,0.00305176,0.0137329,0.0198364
0.002726,5.14038,-0.00457764,-0.00610352,0.0228882,0.012207
0.0027265,5.13977,0.00610352,-0.00305176,0.0396729,0.00305176
0.002727,5.14008,0.00305176,0.00305176,0.0411987,0.0137329
0.0027275,5.1413,0.0350952,-0.00152588,0.0259399,-0.0137329
0.002728,5.1416,0.012207,-0.0259399,0.0274658,-0.00152588
0.0027285,5.13916,-0.012207,-0.0167847,0.012207,-0.00152588
0.002729,5.13885,-0.0106812,-0.00610352,0.0350952,-0.012207
0.0027295,5.1416,0.00457764,-0.00762939,0.0228882,-0.00305176
0.00273,5.13611,-0.0335693,0.012207,0.00152588,-0.00152588
0.0027305,5.14099,0.00610352,-0.00610352,0.0228882,-0.0228882
0.002731,5.14099,0.0335693,0.012207,0.0427246,0.0335693
0.0027315,5.14038,0.00610352,-0.00762939,0.0167847,0.00457764
0.002732,5.14038,-0.00762939,-0.0152588,0.0274658,0.0259399
0.0027325,5.13824,-0.00762939,0.0198364,0.0167847,-0.00457764
0.002733,5.14038,-0.00762939,0.0183105,0.0305176,-0.00305176
0.0027335,5.14038,-0.00152588,-0.00457764,0.0335693,0.0183105
0.002734,5.13794,0,-0.0213623,0.0137329,-0.0259399
0.0027345,5.13855,0.0289917,0.0183105,0.0152588,0.00610352
0.002735,5.13855,0.0289917,-0.0228882,0.0259399,-0.00152588
0.0027355,5.13855,0.00152588,-0.0167847,0.0457764,0.0305176
0.002736,5.13916,-0.0106812,-0.00610352,0,0.0198364
0.0027365,5.13855,0.00762939,-0.0137329,0.0274658,-0.0167847
0.002737,5.14038,-0.0305176,-0.0106812,0.0183105,0.0213623
0.0027375,5.13916,-0.00915527,-0.012207,0.012207,0.0137329
0.002738,5.13885,-0.00915527,-0.0152588,0.0198364,-0.00152588
0.0027385,5.14038,-0.00762939,0,0.0228882,0.00305176
0.002739,5.14099,-0.0106812,0.00152588,0.0473022,0.00152588
0.0027395,5.13794,0.00762939,-0.00457764,0.0274658,0.00152588
0.00274,5.14008,-0.00152588,-0.0259399,0.0274658,0.0396729
0.0027405,5.14038,-0.00610352,0.00762939,0.00762939,0
0.002741,5.13855,0.00457764,0.0152588,0.0167847,-0.0106812
0.0027415,5.13885,0.00457764,0.00152588,0.0198364,0.0228882
0.002742,5.13733,0.0320435,-0.00610352,0.0320435,0.00152588
0.0027425,5.13794,0.0152588,-0.00762939,0.0213623,-0.012207
0.002743,5.13641,-0.00610352,-0.0228882,0.0473022,0.00915527
0.0027435,5.14008,-0.0366211,0.00915527,0.00610352,0.00915527
0.002744,5.1355,-0.0213623,-0.0106812,0.0137329,0.00305176
0.0027445,5.13794,-0.0228882,0.00915527,0.0183105,0.0106812
0.002745,5.13916,0.00762939,-0.0167847,0.0244141,0.00457764
0.0027455,5.13702,0.0244141,0.00610352,0.0213623,0.00762939
0.002746,5.13794,0.0198364,-0.00152588,0.0366211,0.0259399
0.0027465,5.13916,0.0183105,-0.00305176,0.0366211,-0.00915527
0.002747,5.13947,-0.00305176,0.00915527,0.0411987,0.0259399
0.0027475,5.13855,-0.00457764,-0.0213623,0.0289917,-0.00305176
0.002748,5.13885,0,-0.00152588,0.0198364,0.00305176
0.0027485,5.14008,0.00305176,-0.00762939,0.0335693,-0.00762939
0.002749,5.14038,-0.00457764,-0.0106812,0.00915527,-0.00152588
0.0027495,5.13763,0.0106812,-0.00457764,0.0152588,0.0183105
0.00275,5.13733,0.00457764,0.0137329,0.00762939,0.00305176
0.0027505,5.13885,-0.0320435,0.00915527,0.00762939,0.00610352
0.002751,5.13855,0.00610352,-0.00457764,0.0305176,-0.00610352
0.0027515,5.13641,-0.00762939,0.00305176,0.012207,0.00457764
0.002752,5.13733,-0.00610352,-0.00305176,0.0320435,0.00762939
0.0027525,5.13855,-0.0167847,0.0213623,0.0244141,0.00305176
0.002753,5.13672,0.0152588,0.0137329,0.0274658,0.00305176
0.0027535,5.13794,0.00457764,-0.0167847,0.0259399,0.00762939
0.002754,5.13672,-0.00762939,-0.00915527,0.00915527,0
0.0027545,5.1358,-0.00915527,-0.00305176,0.0167847,0.00915527
0.002755,5.13702,-0.00305176,-0.00305176,0.0350952,0
0.0027555,5.1355,-0.0259399,-0.0167847,0.00610352,-0.00915527
0.002756,5.13794,0.0137329,-0.012207,0.0213623,0.00610352
0.0027565,5.13763,0.0167847,-0.0198364,0.0274658,-0.00915527
0.002757,5.1416,0.0213623,0.00762939,0.0259399,-0.0106812
0.0027575,5.13855,0.00457764,-0.012207,0.0228882,-0.00152588
0.002758,5.13672,-0.0274658,-0.0305176,0.0213623,0.00915527
0.0027585,5.13855,-0.0167847,-0.00457764,0.0183105,0.0167847
0.002759,5.13794,-0.0350952,0.012207,0.0305176,-0.00305176
0.0027595,5.13763,0.00457764,-0.0152588,0.0198364,0.0106812
0.00276,5.13672,0.0167847,-0.0259399,0.0183105,0.00762939
0.0027605,5.13733,0.0152588,-0.0106812,0.0198364,-0.00915527
0.002761,5.13885,-0.012207,-0.0335693,0.00762939,0.00915527
0.0027615,5.13519,-0.00915527,-0.0152588,0.0213623,-0.0106812
0.002762,5.13885,0.00610352,-0.012207,0.00305176,0.0152588
0.0027625,5.13611,-0.00457764,-0.0213623,-0.0106812,-0.012207
0.002763,5.13885,-0.00762939,-0.00915527,-0.00762939,0.0152588
0.0027635,5.1416,0.00915527,-0.0228882,0.0244141,0.0213623
0.002764,5.14008,0.0228882,-0.0137329,0.0167847,-0.00610352
0.0027645,5.13885,0.00915527,0.00305176,0.0335693,0.0106812
0.002765,5.13702,0.00152588,0.0106812,0.0167847,0.00457764
0.0027655,5.14038,0.00305176,0.00610352,0.0228882,0.00762939
0.002766,5.13824,0.0106812,0.00305176,0.0198364,0.00305176
0.0027665,5.13794,0,0,0,-0.00305176
0.002767,5.13763,-0.00305176,-0.00915527,-0.0183105,0.0152588
0.0027675,5.13763,-0.00305176,0,0.0320435,0.012207
0.002768,5.13947,0,-0.0289917,0.0259399,0.0152588
0.0027685,5.13641,0.00915527,-0.012207,0.0167847,-0.00610352
0.002769,5.13672,-0.0152588,-0.0183105,0.0228882,-0.00457764
0.0027695,5.13611,-0.00457764,0.00305176,0.0137329,0.00305176
0.00277,5.13733,-0.0350952,-0.00610352,0.0320435,0
0.0027705,5.13824,-0.00305176,-0.00305176,0.00152588,-0.00152588
0.002771,5.13916,0.00915527,-0.0259399,0.0289917,0.0198364
0.0027715,5.13672,0.00610352,-0.00152588,0.0198364,0.0366211
0.002772,5.13672,0.00610352,0.012207,0.0213623,0.0274658
0.0027725,5.13733,-0.0213623,-0.0152588,0.0106812,-0.00305176
0.002773,5.14008,-0.00610352,-0.00915527,0.0259399,-0.00915527
0.0027735,5.13794,-0.00152588,0,0.00305176,0.00915527
0.002774,5.13641,-0.0198364,-0.00915527,0.0411987,0.00915527
0.0027745,5.13977,0.00457764,0,0.0213623,0.0198364
0.002775,5.14465,0.0167847,-0.0137329,0.0305176,0.0167847
0.0027755,5.14954,0.00610352,-0.0213623,0.0244141,0.00915527
0.002776,5.15381,0.0106812,-0.0305176,0.00762939,0.0152588
0.0027765,5.16052,0.0152588,-0.0259399,0.012207,0.00152588
0.002777,5.16571,-0.0167847,-0.00762939,0.0289917,0.0305176
0.0027775,5.16724,0.00152588,-0.00915527,0.00152588,0.0137329
0.002778,5.16541,0.00915527,-0.0183105,0.0396729,0.0366211
0.0027785,5.16541,0.0244141,-0.0152588,0.0244141,-0.00762939
0.002779,5.16235,0.0183105,-0.00610352,0.0228882,0.00305176
0.0027795,5.15808,-0.00762939,-0.0320435,0.00457764,-0.00762939
0.00278,5.15594,0.0106812,-0.00915527,0.0213623,0.0305176
0.0027805,5.15228,-0.00610352,-0.0152588,0.0213623,0.0106812
0.002781,5.1535,-0.00762939,-0.00152588,0.0198364,-0.00457764
0.0027815,5.14771,0.00152588,-0.0106812,0.0106812,-0.0198364
0.002782,5.14771,-0.00457764,-0.0137329,0.00152588,0.00610352
0.0027825,5.14557,0,0,0.0534058,0.0198364
0.002783,5.14404,-0.00762939,-0.0137329,0.00915527,0.00152588
0.0027835,5.14404,-0.00762939,0.012207,0.00915527,-0.00305176
0.002784,5.14374,-0.0106812,-0.0198364,0,0.00610352
0.0027845,5.14221,-0.0167847,-0.0137329,0.0320435,-0.00762939
0.002785,5.14404,0.0183105,-0.0213623,0.00610352,0.012207
0.0027855,5.14435,-0.012207,-0.00610352,0.0152588,0.0183105
0.002786,5.14252,0.00152588,0.0167847,0,0.0106812
0.0027865,5.14221,0.00152588,-0.0152588,0.0213623,0.00152588
0.002787,5.14252,-0.0137329,-0.0213623,0.0198364,0.00762939
0.0027875,5.14374,-0.0183105,-0.00762939,0.0244141,0.00305176
0.002788,5.13977,-0.0244141,-0.00915527,0.0198364,0
0.0027885,5.14252,-0.0137329,-0.00457764,0.0335693,0.012207
0.002789,5.1416,-0.00915527,-0.0183105,0.038147,0
0.0027895,5.14252,0.0289917,-0.0396729,0.012207,0.00305176
0.00279,5.14343,0.0137329,-0.0259399,0.0350952,0.0137329
0.0027905,5.14282,-0.012207,-0.00915527,0.0228882,0.0213623
0.002791,5.14221,0.00457764,0.00457764,0.0198364,0
0.0027915,5.13977,-0.0167847,0,0.0335693,0.00610352
0.002792,5.14282,0.00305176,-0.00915527,0.0152588,0.00762939
0.0027925,5.1413,0.00762939,-0.00457764,0.0259399,0.012207
0.002793,5.14069,0.0488281,-0.00305176,0.0167847,0.0167847
0.0027935,5.13977,0.0137329,0.0183105,0.0152588,0.00915527
0.002794,5.14038,0.0198364,-0.00152588,0.0244141,0.0244141
0.0027945,5.1416,0.0106812,0.00457764,0.00610352,-0.0106812
0.002795,5.14313,0.00610352,-0.0228882,0.0183105,0.0167847
0.0027955,5.14099,0,-0.012207,-0.00152588,0.00305176
0.002796,5.14343,-0.00915527,-0.00610352,0.0366211,-0.00915527
0.0027965,5.1416,0.00762939,-0.0198364,0.0274658,-0.00305176
0.002797,5.14069,-0.0167847,-0.00610352,0.0137329,0.0213623
0.0027975,5.1413,0.00610352,-0.00915527,0.0213623,-0.00762939
0.002798,5.14038,-0.0213623,-0.0274658,0.0183105,0.00152588
0.0027985,5.14099,-0.00762939,-0.0244141,0.0259399,-0.0228882
0.002799,5.13885,0.0106812,0.0167847,0.0228882,0.00457764
0.0027995,5.14282,-0.0244141,0.00457764,0.0213623,0.00610352
0.0028,5.13977,0.012207,-0.0244141,0.0137329,-0.00305176
0.0028005,5.14374,0.0106812,-0.00457764,0.0289917,0.00457764
0.002801,5.14038,0.012207,-0.0137329,0.0320435,0.00305176
0.0028015,5.13672,-0.00762939,-0.00457764,0.0274658,-0.0137329
0.002802,5.14221,-0.0152588,0.0228882,0.00762939,0
0.0028025,5.13977,-0.0198364,0.0213623,0.0289917,0.00762939
0.002803,5.14252,-0.0106812,0.0137329,0.0167847,0.0137329
0.0028035,5.14374,-0.00915527,0.0152588,0.0320435,0.0213623
0.002804,5.14008,0.0198364,-0.0167847,0.0213623,-0.00610352
0.0028045,5.14343,0.012207,-0.0106812,0.0274658,-0.0106812
0.002805,5.1416,-0.00762939,-0.0167847,0.0305176,-0.00610352
0.0028055,5.13763,0.012207,-0.0167847,0.0244141,0.00762939
0.002806,5.1413,0.0274658,-0.0183105,0.0183105,0.0228882
0.0028065,5.14221,-0.012207,-0.00762939,0.0198364,0.0198364
0.002807,5.14038,0.00610352,-0.0198364,0.0259399,0.0244141
0.0028075,5.14038,0.0213623,-0.0244141,0.0335693,0.00762939
0.002808,5.1413,0.038147,0.00152588,0.00457764,0.00762939
0.0028085,5.13977,0.00305176,-0.0213623,0.0213623,-0.00305176
0.002809,5.14038,-0.0244141,-0.0183105,0.0213623,0.00152588
0.0028095,5.1416,0.0167847,-0.0183105,0.012207,0.0228882
0.00281,5.14008,-0.00152588,-0.00762939,0.0167847,0.00915527
0.0028105,5.14099,0.00305176,0.00762939,0.0183105,0
0.002811,5.13977,0.00915527,-0.0167847,0.0244141,-0.00152588
0.0028115,5.14038,0.0289917,-0.0259399,0.0106812,0.0167847
0.002812,5.13916,0.0244141,-0.00305176,0.0137329,0.0167847
0.0028125,5.13855,0.00152588,-0.0106812,0.0152588,0.0167847
0.002813,5.13977,0.00762939,-0.0137329,0.0259399,0.0106812
0.0028135,5.14038,0.0152588,-0.00152588,0.0289917,0.0167847
0.002814,5.14038,-0.00915527,-0.00915527,0.0152588,0.0183105
0.0028145,5.14038,0.00152588,-0.0274658,0.0305176,0.00152588
0.002815,5.14069,0.0106812,-0.00610352,0.0167847,0.0198364
0.0028155,5.14221,0.00305176,0.00152588,0.0213623,0.012207
0.002816,5.14038,0.0137329,-0.0152588,0.0259399,0.00457764
0.0028165,5.13794,0.00152588,-0.00610352,0.0289917,0.012207
0.002817,5.14038,0.00762939,-0.00762939,0.0335693,0.0183105
0.0028175,5.14038,-0.00152588,0,0.0152588,0.0320435
0.002818,5.14069,0.0457764,0.00457764,0.0198364,0.00762939
0.0028185,5.1416,0.0228882,-0.00152588,0.0411987,-0.00610352
0.002819,5.14008,0.00915527,0.0198364,0.0152588,0.0320435
0.0028195,5.13977,0.0183105,0,0.00610352,0.0320435
0.00282,5.13824,-0.00762939,-0.0244141,0.0274658,-0.00762939
0.0028205,5.1416,0.0183105,0.00915527,0.0213623,0.0106812
0.002821,5.13947,-0.00305176,-0.0244141,0.0137329,0.00305176
0.0028215,5.13885,0.0213623,-0.012207,0,0.0167847
0.002822,5.14099,0.012207,0.00152588,0.00915527,0.00152588
0.0028225,5.14099,0.0183105,-0.0198364,0.00610352,-0.00305176
0.002823,5.14282,0.00610352,-0.0137329,0.0137329,0.00457764
0.0028235,5.1358,-0.0167847,-0.00610352,0.0320435,0.0244141
0.002824,5.13916,-0.00457764,-0.0198364,0.0198364,-0.0167847
0.0028245,5.13763,-0.00915527,0,0.0137329,0.0244141
0.002825,5.13763,-0.00305176,0.00762939,0.0350952,0.0244141
0.0028255,5.13794,-0.00610352,-0.00152588,0.0335693,0.0137329
0.002826,5.13947,0.0228882,0.00610352,0.0274658,0.0137329
0.0028265,5.13733,0.00457764,-0.00305176,0.00305176,0.0198364
0.002827,5.13733,0.00152588,-0.00457764,0.0106812,0.0137329
0.0028275,5.13916,-0.00457764,-0.0106812,0.0213623,0
0.002828,5.13855,-0.00305176,0.00762939,0.00610352,0.0106812
0.0028285,5.14038,-0.0213623,-0.0167847,0.00305176,0.0259399
0.002829,5.13885,0,0.00610352,0.050354,0.0305176
0.0028295,5.14008,-0.00915527,-0.00610352,0.0137329,0.0106812
0.00283,5.13855,0.00457764,-0.0259399,0.0228882,-0.00457764
0.0028305,5.13702,0.00610352,-0.00305176,0.0289917,0.0183105
0.002831,5.13855,-0.0213623,-0.0350952,0.0259399,-0.00762939
0.0028315,5.13794,0.0259399,-0.0106812,0.0335693,0.0198364
0.002832,5.13916,-0.0427246,-0.0244141,-0.00915527,0.0106812
0.0028325,5.14221,0.0244141,-0.00610352,0.0396729,0.0106812
0.002833,5.14069,0.0167847,-0.038147,0.0213623,0.0152588
0.0028335,5.13672,0.0244141,-0.00915527,0.0244141,0.0259399
0.002834,5.14008,0.00152588,-0.0350952,0.0366211,0.00305176
0.0028345,5.1355,-0.0152588,-0.0335693,0.0305176,0.0228882
0.002835,5.14008,-0.00610352,-0.0183105,0.0213623,0.0137329
0.0028355,5.13824,-0.0198364,-0.00915527,0.0305176,0.0259399
0.002836,5.13794,-0.00915527,-0.0305176,0.00610352,0.0183105
0.0028365,5.13794,0.00762939,0.0106812,0.0106812,0.00915527
0.002837,5.13428,0.0198364,0.0167847,0.038147,0.0167847
0.0028375,5.14038,-0.00457764,-0.00305176,0.0396729,0.0183105
0.002838,5.13733,-0.0213623,-0.0335693,0.0320435,0.0106812
0.0028385,5.13885,-0.0106812,-0.0106812,0.0411987,0.00762939
0.002839,5.13885,-0.00457764,0.0137329,0.0335693,0.00610352
0.0028395,5.13824,-0.0137329,-0.0244141,0.0198364,0.0350952
0.00284,5.1358,-0.00152588,-0.012207,0.0198364,0.0228882
0.0028405,5.13763,0.0213623,0.00152588,0.00457764,0.0244141
0.002841,5.14008,0.0137329,0.00152588,0.0213623,0.00915527
0.0028415,5.13763,-0.00610352,0.00457764,0.0274658,0.00305176
0.002842,5.13611,-0.0106812,-0.0244141,0.0137329,0.00915527
0.0028425,5.13824,0.00762939,-0.0335693,0.0152588,0.0137329
0.002843,5.13855,-0.0274658,-0.0411987,0.0228882,0.012207
0.0028435,5.13611,0.0137329,-0.0259399,0.0274658,0.0106812
0.002844,5.14038,0.0244141,-0.0106812,0.0305176,0.0335693
0.0028445,5.13733,0.0244141,-0.0137329,0.0305176,-0.00152588
0.002845,5.13672,0.00610352,-0.00915527,0.0137329,0.00457764
0.0028455,5.13672,-0.00762939,-0.0137329,0.0244141,-0.00915527
0.002846,5.13794,-0.0137329,-0.0106812,0.0259399,0.00457764
0.0028465,5.13916,0.00152588,-0.00610352,0.00305176,0.0259399
0.002847,5.13672,0.00457764,-0.00305176,0.00915527,-0.0213623
0.0028475,5.13733,-0.00915527,-0.0228882,0.0457764,0.0167847
0.002848,5.13855,0.012207,-0.00610352,0.0259399,-0.00457764
0.0028485,5.13672,0.00610352,-0.0274658,0.0289917,0.00305176
0.002849,5.13672,-0.0305176,-0.00762939,0.0305176,0.00915527
0.0028495,5.13855,0.00305176,-0.00915527,0.012207,-0.0198364
0.00285,5.13977,-0.0167847,-0.0274658,0.0411987,-0.0152588
0.0028505,5.13672,-0.00762939,-0.00457764,0.0274658,-0.012207
0.002851,5.13794,0.0152588,-0.0259399,0.0259399,-0.00305176
0.0028515,5.13733,0.00915527,-0.00762939,0.012207,-0.012207
0.002852,5.13641,-0.0198364,-0.0106812,0.038147,-0.00305176
0.0028525,5.13794,0,0,0.0167847,0.0152588
0.002853,5.13794,0.0167847,-0.0152588,0.0335693,0.00152588
0.0028535,5.13672,-0.00152588,0.00762939,0.0411987,0.012207
0.002854,5.13855,-0.0152588,-0.00762939,0.0137329,-0.0289917
0.0028545,5.13794,0.0137329,-0.0167847,0.0183105,-0.00305176
0.002855,5.13611,0.0198364,-0.0152588,0.0106812,0.0228882
0.0028555,5.13702,-0.00152588,-0.012207,0.0396729,0.00915527
0.002856,5.13763,-0.00915527,-0.0259399,0.0167847,0.0183105
0.0028565,5.13672,-0.0335693,-0.0244141,0.0259399,0.00305176
0.002857,5.13794,0.0183105,0.00762939,0.012207,0.00610352
0.0028575,5.14038,-0.0259399,-0.0350952,0.00762939,-0.00915527
0.002858,5.14038,0,0.0106812,0.0457764,0.0274658
0.0028585,5.13641,0.012207,0,0.0305176,0.00305176
0.002859,5.13733,0.00610352,-0.0213623,0.00610352,0.0366211
0.0028595,5.13977,-0.0183105,0.0152588,0.00762939,0.00305176
0.00286,5.13702,-0.0152588,-0.00610352,0.0457764,0.00457764
0.0028605,5.13855,0.00915527,0.00305176,0.0396729,0.0183105
0.002861,5.13794,-0.012207,-0.00152588,0.0259399,0.0305176
0.0028615,5.13977,-0.0106812,-0.0106812,0.0350952,0.0106812
0.002862,5.13824,-0.00305176,-0.00762939,0.0183105,0.0152588
0.0028625,5.13855,0.0320435,-0.00610352,0.0289917,0.0228882
0.002863,5.14404,0.0259399,-0.0183105,0.0198364,0
0.0028635,5.14648,-0.0183105,-0.00305176,0.0213623,0.0198364
0.002864,5.15625,0.0106812,-0.0183105,0.0289917,0.0259399
0.0028645,5.16235,-0.0137329,-0.00457764,0.0320435,0.0106812
0.002865,5.16724,0.00305176,-0.0183105,0.0350952,-0.00915527
0.0028655,5.16602,0.012207,-0.00762939,0.0396729,0.0137329
0.002866,5.16846,0.0167847,-0.00305176,0.0152588,0.0335693
0.0028665,5.16479,0.0244141,-0.00915527,0.0305176,0.0152588
0.002867,5.16235,0.0228882,-0.00610352,0.0244141,0.0213623
0.0028675,5.15747,-0.00457764,-0.0259399,0.0289917,-0.00305176
0.002868,5.1532,-0.00457764,-0.0396729,0.038147,0.0228882
0.0028685,5.15259,-0.00762939,-0.0213623,0.0244141,0.0137329
0.002869,5.15106,-0.00305176,-0.00915527,0.0167847,-0.012207
0.0028695,5.14832,0.00152588,-0.00305176,0.0305176,-0.00457764
0.00287,5.14618,0.00305176,-0.00610352,0.0289917,0.00915527
0.0028705,5.14496,-0.0137329,-0.0213623,0.0228882,0.00915527
0.002871,5.14496,-0.0244141,-0.0106812,0.0396729,0.00610352
0.0028715,5.14557,-0.0106812,-0.0366211,0.0106812,-0.00152588
0.002872,5.14343,0.00305176,-0.0167847,0.0396729,-0.0106812
0.0028725,5.14343,0.0167847,0.00762939,0.0427246,0.0228882
0.002873,5.14221,0.0213623,-0.0411987,0.0274658,0.0244141
0.0028735,5.14282,0.0213623,0.00610352,0.0167847,-0.00305176
0.002874,5.14191,0.0274658,-0.00305176,0.0320435,0.00152588
0.0028745,5.13916,-0.00915527,-0.00457764,0.0396729,0.00762939
0.002875,5.14008,-0.0152588,-0.0167847,0.0259399,0.0167847
0.0028755,5.14404,0.00152588,-0.0167847,0.00610352,-0.00915527
0.002876,5.14038,-0.0320435,-0.00152588,0.00610352,0.00305176
0.0028765,5.14099,0.012207,0.0167847,0.0198364,-0.0106812
0.002877,5.14282,0.00457764,-0.00915527,0.0213623,0.0228882
